id,reading_levels,primary_student_language,primary_household_language,after_school,after_school_external
1705242,Not_Meeting,english,english,f,
57167772,,english,spanish,f,
29170111,,english,spanish,f,
81482942,,english,english,f,Cedardale
97919334,Not_Meeting,english,english,f,
328131593,,english,english,f,
267724798,,english,english,t,Discovery
5827568,Partially_Meeting,english,english,f,
71074634,Meeting,spanish,english,f,
409053980,,spanish,spanish,t,
72993948,Exceeding,english,english,f,
47799847,Not_Meeting,,spanish,f,
787943076,,spanish,english,t,YMCA Learning Center
76500809,,english,english,f,
745201622,,english,english,f,
68886827,Meeting,spanish,english,f,
81684672,Partially_Meeting,english,english,f,
80069588,,english,english,f,
80501806,Not_Meeting,english,spanish,f,
992739637,,english,spanish,f,
60108933,Partially_Meeting,,spanish,f,
58240355,Not_Meeting,english,english,f,
65940635,Not_Meeting,english,english,f,
610380262,,english,english,t,Discovery
48171098,,english,english,f,
636175949,,english,english,f,YMCA
55874400,Meeting,english,english,f,
73033974,Partially_Meeting,,english,f,
11736142,Not_Meeting,english,spanish,f,
87987299,Not_Meeting,english,english,t,Little Sprouts
44759304,Exceeding,english,english,f,
919996916,,english,english,f,Discovery
80141499,,spanish,english,f,
77050364,Not_Meeting,english,english,f,
16107617,,english,english,f,
700812918,,english,spanish,f,
19602422,Partially_Meeting,,english,f,
65503776,,english,spanish,f,
1465488,Not_Meeting,english,english,f,
146636879,,spanish,english,f,
813998874,,english,english,t,
42693708,,spanish,spanish,f,
92470939,,spanish,english,f,
81209607,,english,english,f,
770822724,,spanish,spanish,t,
47021539,Partially_Meeting,english,english,f,
12735700,Meeting,english,english,f,
28903781,Not_Meeting,spanish,english,f,
13503359,Not_Meeting,english,english,f,
967679873,,english,english,f,
24774092,,,english,f,
95555775,Partially_Meeting,english,english,f,
632475460,,english,spanish,f,
86813357,,english,english,f,
77137523,Not_Meeting,,english,f,
8381408,,english,english,f,
760329295,,spanish,english,f,
4574355,Exceeding,english,english,f,
43884697,,english,english,f,
64879289,Partially_Meeting,spanish,english,t,Discovery
523880618,,english,spanish,f,Discovery
836730938,,spanish,spanish,f,Discovery
3868786,Partially_Meeting,spanish,english,f,
4867090,Partially_Meeting,,english,f,
92257006,,spanish,english,f,
17489728,Not_Meeting,english,english,f,
26753009,Exceeding,spanish,spanish,f,
703688713,,english,spanish,t,YWCA
129918601,,spanish,english,f,
47425043,,english,spanish,f,
20610748,Not_Meeting,spanish,spanish,f,
93507321,Partially_Meeting,english,english,f,
34218774,Meeting,english,english,f,
740833892,,spanish,english,f,
33996220,Exceeding,english,english,f,
25689890,,english,english,f,
92767045,,english,english,f,
30294775,,english,english,f,
39678179,Meeting,,english,f,
232689239,,english,english,f,
42647661,Meeting,english,english,f,
14614544,Not_Meeting,,english,f,
458427125,,english,english,t,
74796853,,english,english,f,
76772719,,english,english,f,
578011446,,english,,f,
5312303,Meeting,,english,f,
19032915,,english,english,f,
134525312,,english,english,f,Discovery
859444163,,spanish,english,t,
156320185,,english,english,t,YMCA Greenleaf
147287171,,english,english,f,YWCA
87747697,Not_Meeting,english,english,f,
90759267,Exceeding,english,english,f,
39913662,Meeting,,english,f,
96850970,Meeting,english,english,f,
77703878,Not_Meeting,english,english,f,
689912313,,english,english,f,
80303580,Exceeding,english,english,f,
3076687,,spanish,english,f,
131765301,,spanish,english,f,Discovery
20912784,Meeting,english,english,t,Discovery
56876233,,english,english,f,
420666,,spanish,english,f,
59960648,,english,english,f,
76491319,Partially_Meeting,english,english,t,Discovery
757008450,,english,english,f,
62730086,Partially_Meeting,,english,f,
30389859,Not_Meeting,english,english,f,
87522209,Not_Meeting,spanish,english,f,
218940078,,english,english,f,
73098138,Not_Meeting,english,english,f,
98421617,Not_Meeting,english,english,f,
72854831,,english,english,f,
3872018,,english,english,f,
912183190,,,english,f,
72874187,Partially_Meeting,english,english,f,
999695909,,,spanish,f,
375042424,,spanish,spanish,f,
5830845,Partially_Meeting,,english,f,
18401984,Exceeding,english,english,f,
549402246,,english,spanish,f,
48555330,,spanish,english,f,
213471747,,english,english,f,
64825781,Meeting,english,english,f,
944146212,,english,spanish,t,
60612307,,spanish,english,f,
659041155,,spanish,,t,Discovery
73964538,,english,english,f,
15328470,,spanish,spanish,f,
63824372,,english,spanish,f,
25126917,,english,english,f,
814069117,,english,,t,
11400150,,english,english,f,
40577795,,spanish,english,f,Youth Empowerment
42667633,Exceeding,,english,f,
21616839,Meeting,english,english,f,
40395920,Exceeding,english,english,f,
82900724,,english,spanish,f,
524749020,,spanish,english,t,
77309062,,spanish,english,f,
61339656,,english,english,f,
19040267,,spanish,english,f,
34941621,,english,english,f,
7805674,Meeting,spanish,english,f,
2438435,Not_Meeting,spanish,english,f,
207273955,,english,spanish,f,Discovery
52760348,,english,english,f,
77623842,Meeting,english,english,f,
88954852,,english,spanish,f,
233157163,,spanish,english,f,
76507914,,english,english,f,
27179512,Not_Meeting,english,english,f,
90669270,Meeting,english,english,f,
76089978,,english,spanish,f,
74828661,Meeting,english,english,f,
814743802,,english,english,f,
54368744,Partially_Meeting,english,english,f,
194206903,,english,spanish,f,Discovery
3432959,,english,english,f,
435976325,,english,english,f,
512714503,,spanish,english,f,
68624481,Not_Meeting,english,english,f,
41097871,Partially_Meeting,english,english,f,
1514519,,english,english,f,
28204560,Partially_Meeting,english,english,f,
85120712,Not_Meeting,english,english,t,YMCA Pentucket Lake
4675682,Not_Meeting,english,english,f,
41843683,Meeting,english,english,f,
91879743,Exceeding,english,english,f,
47272784,,english,english,f,
64146205,,english,spanish,f,
6556066,Not_Meeting,english,english,f,
743114686,,english,spanish,f,
636282314,,english,english,t,
59455958,,english,english,f,
6489777,Partially_Meeting,english,english,f,
88170152,,english,english,f,
49710922,Partially_Meeting,,spanish,f,
3759216,Exceeding,english,english,t,Cedardale
81930455,Exceeding,english,spanish,f,
40808528,,english,english,f,
87714722,,spanish,english,f,
85382638,,english,english,f,
83826751,Not_Meeting,spanish,english,t,Discovery
44342086,Not_Meeting,english,spanish,f,
651145421,,spanish,english,f,Discovery
1838663,Exceeding,english,english,f,
44137700,Not_Meeting,english,english,t,Boys & Girls Club
48658085,Not_Meeting,,english,f,
35250034,Meeting,english,english,f,
23127541,,english,english,f,
93773403,Not_Meeting,spanish,english,f,
35821445,Meeting,english,english,f,
73712178,,spanish,english,f,
644799151,,english,english,f,Cedardale
408049327,,spanish,english,f,
59948279,Exceeding,spanish,english,f,
86032516,,english,spanish,f,
50169684,Not_Meeting,,spanish,f,
445664522,,spanish,english,f,
87115392,Partially_Meeting,english,english,f,
49805397,,english,english,f,
710737686,,english,english,t,
157972633,,english,english,f,
30549841,Not_Meeting,english,english,f,
51158964,,english,english,f,
282091708,,english,english,f,
763453530,,spanish,,t,
52128489,,english,english,f,
36871690,,english,english,f,
78644143,Partially_Meeting,english,english,t,Discovery
85420894,,,english,f,
98987856,,english,english,f,
115984542,,spanish,english,f,YMCA Greenleaf
11604547,Not_Meeting,english,english,f,
793212475,,english,english,f,
54555724,Not_Meeting,english,english,f,
778468824,,english,spanish,t,
78466062,,english,english,f,
49453525,Partially_Meeting,english,english,f,
46746794,,english,english,f,
47204723,,english,english,f,
97183578,Meeting,english,english,f,
75191808,Partially_Meeting,english,english,f,
112007376,,english,english,f,
770883616,,spanish,english,f,
95089989,Partially_Meeting,spanish,english,f,
39878164,,english,english,f,
15932590,Exceeding,english,spanish,t,YMCA Greenleaf
559695383,,english,english,t,
7828417,,english,english,f,
22044515,,english,english,f,
720171650,,english,english,f,
163564216,,english,english,f,
62229604,Not_Meeting,english,english,f,
287385533,,spanish,english,f,
37321,Exceeding,english,spanish,t,Discovery
164295000,,english,english,f,YMCA Greenleaf
41424209,Partially_Meeting,english,english,f,
56779909,,english,english,f,
33217648,Exceeding,english,english,f,
86504352,Not_Meeting,spanish,english,f,
30207322,Meeting,english,english,f,
58172527,Partially_Meeting,english,spanish,f,
19897109,Exceeding,english,english,f,
62907560,,english,english,f,
52227811,Meeting,english,english,f,
187569262,,english,english,f,
39773822,,english,english,f,
557193054,,english,spanish,t,
33402605,Partially_Meeting,english,english,f,
475708562,,english,english,f,
3810432,,english,english,f,
1617554,,english,english,f,
52569597,Not_Meeting,spanish,english,f,
58872330,Not_Meeting,english,english,f,
17402233,Partially_Meeting,spanish,english,f,
46009651,Not_Meeting,english,english,f,
330792593,,english,spanish,t,
135497242,,spanish,english,f,
801738546,,english,english,f,
68097502,Partially_Meeting,english,english,f,
53103798,Not_Meeting,,english,f,
856900,Partially_Meeting,english,english,f,
16882150,,english,english,f,
862039537,,english,english,f,
30061698,,english,english,f,
33972479,Not_Meeting,english,english,f,
6427781,Not_Meeting,english,english,f,
13679534,,english,english,f,
9432937,Meeting,english,english,f,
56121859,Not_Meeting,english,english,t,YMCA
81714788,Exceeding,english,english,f,
68326218,Meeting,english,english,f,
21795285,Not_Meeting,spanish,english,f,
37583771,Meeting,english,english,f,
58432048,Partially_Meeting,spanish,english,f,
62850315,,english,english,f,
37662707,,english,english,f,
1333584,Meeting,english,english,f,
21421109,,,english,f,
12249124,Meeting,english,english,f,
97358925,Meeting,english,english,f,
29741761,Meeting,spanish,english,f,
3831470,,,english,f,
97630543,,spanish,english,f,
44519660,Meeting,spanish,spanish,f,
63022881,Not_Meeting,english,spanish,f,
40527544,Exceeding,,english,f,
43052953,,,english,f,
38551028,Partially_Meeting,spanish,english,f,
99654256,Not_Meeting,english,spanish,f,
524454007,,english,english,f,
22422711,Partially_Meeting,english,english,f,
90151340,Exceeding,spanish,english,t,Discovery
60976417,Partially_Meeting,english,english,f,
77868511,Exceeding,english,english,f,
70770151,Partially_Meeting,english,english,f,
58246939,Not_Meeting,english,english,f,
87339881,Not_Meeting,spanish,english,f,
521885705,,english,spanish,f,
32058614,Meeting,english,english,f,
45664022,,english,spanish,f,
26170312,,english,english,f,
4861661,Not_Meeting,spanish,english,t,YMCA
623387965,,english,english,f,
874326869,,english,english,f,Discovery
77201322,Meeting,,english,f,
600551653,,spanish,spanish,f,
84316538,Meeting,,english,f,
99140501,,english,english,f,
62375996,,english,english,f,
32078460,,english,english,f,
1718381,,english,spanish,f,
46555158,Not_Meeting,english,english,f,
68311679,Meeting,english,english,f,
953538972,,spanish,english,f,
185201960,,english,english,f,
255565936,,spanish,spanish,f,Discovery
87454625,Not_Meeting,english,english,f,
89414655,,english,spanish,f,
51653639,Partially_Meeting,english,english,t,Boys & Girls Club
39560018,,spanish,english,f,
82945026,Not_Meeting,english,english,t,YMCA Greenleaf
67755543,Meeting,,english,f,
24283167,,english,english,f,
82397593,Partially_Meeting,english,english,f,
88770567,,english,english,f,
14959127,Meeting,english,english,t,Discovery
600052596,,spanish,english,f,Boys & Girls Club
14924900,Not_Meeting,english,english,f,
91012642,,english,spanish,f,
536285121,,english,english,t,
80010786,Exceeding,english,spanish,f,
79550640,Not_Meeting,,english,f,
38398215,Not_Meeting,english,english,f,
422265132,,english,english,f,YMCA
81722856,Exceeding,spanish,english,f,
19240170,Partially_Meeting,spanish,spanish,f,
22356069,Partially_Meeting,english,spanish,f,
19583985,,english,english,f,
191386722,,english,english,f,
49780254,Not_Meeting,,english,f,
963646534,,,english,t,
834299695,,english,english,f,
25581385,Partially_Meeting,spanish,english,t,Boys & Girls Club
89895511,Meeting,english,english,f,
316333974,,spanish,english,f,YWCA
5692953,Not_Meeting,english,english,f,
72177927,Not_Meeting,english,english,f,
531713784,,,english,f,
92862590,,english,english,t,
409217042,,english,english,t,
31286189,,english,english,f,
82885720,Not_Meeting,english,english,f,
92562531,Partially_Meeting,english,english,f,
52032581,,english,english,f,
14651447,Exceeding,english,english,t,Discovery
25179046,Not_Meeting,english,spanish,f,
37831161,Partially_Meeting,english,english,f,
87209672,,english,english,f,
47677565,Partially_Meeting,spanish,english,f,
57595187,,english,english,f,
28162700,Not_Meeting,spanish,spanish,f,
92235741,,spanish,spanish,f,
11197522,,english,english,f,
228181762,,english,english,f,
63385343,Meeting,,english,f,
165443986,,english,english,t,Boys & Girls Club
78542192,Partially_Meeting,english,english,f,
35703426,Meeting,english,english,t,YMCA
58539116,Meeting,english,english,f,
26440814,,english,english,f,
60019684,Partially_Meeting,english,english,f,
97263711,,spanish,english,f,
38239845,Partially_Meeting,english,english,f,
96682897,Not_Meeting,spanish,english,t,Youth Empowerment
58739675,Meeting,spanish,english,f,
48282392,Not_Meeting,spanish,english,f,
61817746,Not_Meeting,english,english,t,Discovery
75232214,Partially_Meeting,english,english,f,
40658349,,english,spanish,f,
50734261,Not_Meeting,english,english,f,
81190960,,english,spanish,f,
39939319,Not_Meeting,english,spanish,f,
57988623,,english,spanish,f,Discovery
15002532,Not_Meeting,english,english,f,
55160439,Meeting,english,english,f,
26376453,Meeting,english,english,t,Discovery
2628727,Meeting,spanish,english,t,Discovery
75164285,,english,english,f,
60384872,Partially_Meeting,english,spanish,f,
24188704,,english,english,f,
79137977,Not_Meeting,spanish,english,f,
46413240,,english,english,f,
818038115,,english,,f,
66790453,Meeting,english,english,f,
68957824,Not_Meeting,spanish,english,f,
44851507,,english,english,f,
283307707,,,spanish,t,Discovery
40091054,,english,english,f,
171386452,,english,english,f,Wood School
571920579,,english,english,f,Discovery
16935774,Partially_Meeting,,english,f,
15452733,,spanish,english,f,
32338077,,spanish,english,f,
84108969,Meeting,english,spanish,f,
17051025,Not_Meeting,spanish,spanish,f,
68670669,,english,english,f,
79236646,,english,english,f,
732759820,,english,english,t,
88772002,,english,english,f,
69329350,Not_Meeting,spanish,english,f,
21841715,Meeting,,english,f,
587935285,,english,,t,
25266463,,english,english,f,
51208022,Partially_Meeting,english,english,f,
415103969,,spanish,english,t,Discovery
99037760,Partially_Meeting,spanish,english,f,
84806424,,english,spanish,f,
10102869,Not_Meeting,english,english,f,
41239070,,english,english,f,
79249434,,english,english,f,
7555325,Exceeding,english,english,t,YWCA
75553518,Not_Meeting,english,english,f,
926655446,,english,english,f,
87322116,Not_Meeting,english,english,f,
15065063,Not_Meeting,english,english,f,
72960151,Partially_Meeting,english,english,f,
38910512,,english,english,f,
73864924,Exceeding,english,english,f,
31167311,Not_Meeting,english,english,f,
962741181,,english,english,t,
28878986,Partially_Meeting,english,english,t,Boys & Girls Club
5410626,Partially_Meeting,,english,f,
79102287,,english,english,f,
748606661,,english,english,f,Discovery
37754832,,english,spanish,f,
63865648,,spanish,english,f,
44101197,Not_Meeting,english,english,f,
75430736,Not_Meeting,english,english,f,
43821927,Not_Meeting,,english,f,
9662588,Meeting,,english,t,Discovery
770670491,,,english,f,YMCA Greenleaf
307252851,,english,english,f,Discovery
27978183,,english,english,f,
59362988,Meeting,english,english,f,
88525049,Not_Meeting,spanish,english,f,
2045114,,,english,f,
330932720,,spanish,english,f,
71250169,,spanish,spanish,f,
61236133,,english,english,f,
320894159,,spanish,english,t,
25118666,,english,english,t,Discovery
71983744,,english,english,f,
33432701,Partially_Meeting,english,english,f,
39032809,,spanish,english,f,
99433016,Partially_Meeting,english,english,f,
956261873,,english,english,t,Discovery
45160643,,,english,f,
14463975,,english,english,f,
40881233,,english,english,t,Discovery
95642855,,english,english,f,
14559426,Not_Meeting,english,english,f,
57421505,Partially_Meeting,english,english,f,
37358722,Meeting,english,english,f,
43002855,Meeting,english,english,f,
550190311,,spanish,english,f,Discovery
13847604,Not_Meeting,,english,t,Cedardale
2973871,Meeting,spanish,english,f,
84584364,Exceeding,english,spanish,f,
42158544,Not_Meeting,english,english,f,
56610128,Partially_Meeting,english,spanish,f,
76357027,,english,english,f,
37979566,,spanish,english,f,
32207475,Meeting,english,english,f,
22322652,,english,spanish,f,
69302387,Exceeding,spanish,english,f,
501736644,,english,english,t,YWCA
27746417,Partially_Meeting,spanish,english,f,
49502853,Meeting,english,english,f,
53299135,,english,english,f,
74782723,Meeting,english,english,f,
546896271,,english,english,f,
9850743,,,english,f,
39727560,,english,english,f,
51297657,,english,english,f,
72777142,Partially_Meeting,spanish,english,f,
755375648,,english,english,f,
28692249,,english,english,f,
42973765,Not_Meeting,english,english,f,
28333385,Not_Meeting,english,english,f,
54382232,Partially_Meeting,english,english,f,
96808249,Partially_Meeting,english,english,f,
64321922,,english,english,f,
30465981,,english,english,f,
44942659,,spanish,english,f,
46560615,Not_Meeting,english,english,f,
2684005,Not_Meeting,,english,f,
76894318,Meeting,spanish,english,f,
851133276,,english,english,f,
93509594,Not_Meeting,english,english,t,Discovery
930893186,,english,english,f,
80993614,,spanish,english,f,
2096580,,english,english,f,
25107356,Meeting,english,english,f,
4710813,Partially_Meeting,spanish,spanish,f,
971746882,,english,english,f,
22655283,Meeting,spanish,english,f,
88648821,Partially_Meeting,spanish,english,f,
80099867,Partially_Meeting,english,english,f,
565266234,,spanish,spanish,f,
293270222,,english,english,f,
48276608,Partially_Meeting,english,english,f,
290480492,,english,english,f,
3108383,,spanish,spanish,f,
53580401,,english,spanish,f,
4095139,,english,english,f,
63038802,Meeting,spanish,english,f,
53399921,Partially_Meeting,english,english,f,
67996350,,english,english,f,
406361837,,spanish,english,f,
15719936,Meeting,spanish,english,f,
54591150,,english,spanish,f,
37111962,Partially_Meeting,english,english,f,
92545798,Partially_Meeting,english,english,f,
522732073,,english,english,f,Discovery
64165288,Not_Meeting,english,spanish,f,
52083072,,english,english,t,
80546195,Partially_Meeting,english,english,f,
69768714,Not_Meeting,english,english,f,
43476608,,english,english,f,
184285202,,english,english,f,
67557310,,english,english,f,
12690591,Partially_Meeting,english,english,f,
5488217,,english,english,f,
45765487,,spanish,english,f,
54673945,Exceeding,english,english,f,
16736825,Meeting,english,english,f,
20154145,,english,spanish,f,
88362415,Partially_Meeting,english,english,f,
74965074,,english,english,f,
74365538,Not_Meeting,english,english,f,
26108355,Not_Meeting,,english,f,
55735253,,spanish,english,f,
965376,,english,english,f,
2777318,,english,english,f,
13165697,Meeting,english,english,f,
79767985,Meeting,english,english,f,
67561566,Not_Meeting,spanish,english,f,
1565842,Partially_Meeting,english,english,f,
245656340,,,english,f,Discovery
63438943,Meeting,spanish,english,f,
1415686,Partially_Meeting,english,spanish,t,YMCA
698248904,,english,english,f,Discovery
90098475,Partially_Meeting,english,english,f,
53062925,,spanish,english,f,
643538237,,english,english,t,Discovery
38607218,Exceeding,spanish,english,f,
410507630,,english,english,f,
91440418,Not_Meeting,english,english,f,
79245381,,english,english,f,
371192016,,english,english,f,
429487240,,english,english,f,Discovery
77579329,Exceeding,english,english,f,
84505834,,english,english,f,
81533407,Not_Meeting,english,english,f,
930735066,,english,english,f,
96413270,,english,english,f,
73684364,Partially_Meeting,english,english,f,
88623071,,english,english,f,
86121381,,english,english,f,
28993910,,english,english,f,
56869215,Not_Meeting,english,english,t,Little Sprouts
72624479,,english,english,f,
77023363,Meeting,english,english,f,
4147838,Partially_Meeting,english,english,t,YMCA
95633389,Exceeding,english,english,f,
690257824,,english,english,t,
127596889,,english,english,f,
84124054,Meeting,english,english,f,
33305156,Partially_Meeting,english,english,t,Boys & Girls Club
461199947,,english,english,f,
91699836,Meeting,english,english,f,
60686596,Partially_Meeting,spanish,english,f,
2146427,,english,english,f,
96288118,Partially_Meeting,english,english,f,
5478709,Exceeding,spanish,english,f,
45479367,Not_Meeting,english,english,t,Discovery
557535944,,english,spanish,f,YWCA
39558691,,spanish,english,f,
631503333,,english,spanish,f,
128965992,,english,english,f,
98816099,Partially_Meeting,english,english,f,
58301367,Partially_Meeting,english,english,f,
77419434,Partially_Meeting,english,english,f,
17802978,,english,english,f,
69648983,,english,english,f,
43544318,,english,spanish,f,
65212858,,,english,f,
74119221,Exceeding,english,spanish,f,
111082309,,english,english,t,
48439015,Partially_Meeting,english,english,f,
24442079,Not_Meeting,english,english,f,
84003756,,english,english,f,
85508257,,english,english,f,
13598690,Partially_Meeting,english,english,f,
38678602,Partially_Meeting,spanish,english,f,
83560875,,english,english,f,
25173215,Not_Meeting,english,english,f,
12155882,Not_Meeting,english,english,f,
53393579,Not_Meeting,,english,t,Discovery
13588054,,english,english,f,
18438035,Partially_Meeting,english,english,f,
59664637,,english,english,f,
34852104,,english,spanish,f,
951291769,,english,spanish,t,Boys & Girls Club
7299677,Exceeding,english,english,f,
86871004,Not_Meeting,spanish,english,f,
43474310,Partially_Meeting,english,spanish,f,
23912058,,english,english,f,
57532109,Not_Meeting,english,english,f,
75065135,,,spanish,f,
285935419,,english,english,f,YWCA
45552945,Not_Meeting,english,english,f,
57281686,,,english,f,
839079232,,english,english,f,
63731512,Partially_Meeting,english,english,t,Boys & Girls Club
145085225,,,spanish,t,
33961550,Not_Meeting,english,english,f,
78964328,,english,english,f,
97141004,,spanish,english,f,
82154768,Partially_Meeting,english,english,f,
59975711,,,english,f,
652088744,,english,spanish,f,YMCA Greenleaf
38193461,,spanish,english,f,
97407415,Not_Meeting,english,english,f,
30594454,,,english,f,
36904604,Exceeding,english,english,f,
30666334,Meeting,english,spanish,f,
448689505,,,spanish,t,Discovery
37035020,,spanish,english,f,
81960982,,english,spanish,t,Discovery
27270236,Exceeding,spanish,english,f,
258130935,,english,spanish,f,
4308663,Partially_Meeting,english,english,f,
44540202,Not_Meeting,,english,f,
36741926,Exceeding,english,english,f,
752050156,,english,english,f,
3034511,Not_Meeting,english,english,f,
26653858,Exceeding,english,english,f,
73506536,Partially_Meeting,spanish,spanish,f,
703120295,,english,spanish,f,
78247993,,,english,f,
19417053,,english,english,f,
32230739,,english,english,f,YMCA Greenleaf
92704272,Exceeding,english,english,f,
97946630,Exceeding,english,english,t,Discovery
392713737,,english,spanish,t,YMCA
86871890,Partially_Meeting,spanish,english,f,
5220517,,spanish,english,f,
85092666,Exceeding,,english,f,
43926057,Exceeding,english,english,t,Cedardale
65514839,,english,english,f,
23976939,Partially_Meeting,english,english,f,
93555703,Exceeding,spanish,english,f,
755943278,,english,english,f,Discovery
8669517,,spanish,english,f,
60616593,,english,english,f,
84411161,Partially_Meeting,english,english,f,
205840021,,english,english,t,
89314698,Not_Meeting,english,english,t,Discovery
85891366,,spanish,english,f,
25240401,Not_Meeting,english,english,t,Discovery
377679306,,english,english,f,Discovery
798583705,,english,english,f,
43251958,Partially_Meeting,,spanish,f,
54963521,Meeting,english,english,f,
191125832,,english,spanish,f,Discovery
591995159,,,english,f,
536665682,,english,spanish,f,
42814431,Partially_Meeting,spanish,english,f,
52147390,Partially_Meeting,spanish,english,f,
9756701,Not_Meeting,,english,f,
901690641,,english,english,f,Boys & Girls Club
87741815,,spanish,english,f,
34490019,Not_Meeting,,english,f,
9783083,Not_Meeting,english,english,f,
77796726,Meeting,english,english,f,
88377605,Exceeding,english,english,f,
51375843,Partially_Meeting,english,english,f,
747395374,,english,spanish,f,
232723852,,english,spanish,f,
63632932,,spanish,english,f,
11545386,Not_Meeting,spanish,spanish,t,Discovery
81318024,Partially_Meeting,english,spanish,f,
36374591,Partially_Meeting,spanish,spanish,f,
816034076,,,english,f,
63145023,Partially_Meeting,english,english,f,
99572175,Not_Meeting,english,spanish,f,
966142584,,english,english,f,
986397123,,english,spanish,f,
40331344,Meeting,english,english,f,
80609340,Meeting,english,english,f,
703782994,,english,english,f,Boys & Girls Club
69886998,,english,spanish,f,
49377942,Meeting,spanish,english,f,
3888130,,english,spanish,f,
66611538,Not_Meeting,english,english,t,Discovery
33408204,Not_Meeting,english,english,f,
674771716,,english,english,f,Discovery
69115232,Partially_Meeting,spanish,english,f,
10018931,Exceeding,english,english,f,
43278257,Meeting,,english,f,
83931960,,english,spanish,t,YMCA Greenleaf
80937108,Partially_Meeting,english,english,f,
99613595,,spanish,english,f,Discovery
338715738,,english,spanish,f,
10701946,,english,spanish,f,
33629295,,english,spanish,f,
90099031,Not_Meeting,english,english,f,
62024634,Exceeding,english,english,f,
52146358,Not_Meeting,english,english,f,
72009958,,spanish,english,f,
76161816,Partially_Meeting,spanish,english,t,Little Sprouts
104519048,,english,english,t,
47966519,,,spanish,f,
341495255,,english,english,f,Boys & Girls Club
86162216,Exceeding,spanish,english,f,
7559071,Partially_Meeting,spanish,english,f,
17633250,Meeting,english,spanish,f,
7914145,Partially_Meeting,english,english,f,
75387590,Meeting,english,english,f,
12663025,Not_Meeting,english,english,f,
224339416,,english,english,f,Cedardale
1926874,,spanish,english,f,
37583335,Partially_Meeting,spanish,english,f,
64520565,Partially_Meeting,english,english,f,
86018591,Exceeding,spanish,english,f,
27752372,,english,english,f,
19535680,Exceeding,english,english,f,
84685487,Exceeding,spanish,spanish,f,
81272531,Not_Meeting,english,english,f,
46189704,,english,english,f,
24357911,Not_Meeting,english,english,f,
71148569,,english,english,f,
19959446,Meeting,spanish,english,f,
281219125,,english,english,f,Little Sprouts
52470181,,spanish,spanish,f,
76301858,Not_Meeting,english,english,f,
66963863,,english,english,f,
58629681,,spanish,english,t,Boys & Girls Club
11210562,Exceeding,english,english,f,
21210983,,english,english,f,
33371590,Not_Meeting,spanish,english,f,
66987021,Partially_Meeting,english,english,t,Discovery
22895884,,spanish,english,f,
27203069,Partially_Meeting,,english,f,
61754344,Partially_Meeting,english,english,f,
41630829,,english,english,f,
362411667,,english,english,f,
55798819,Meeting,english,english,f,
25509969,Not_Meeting,english,english,t,Boys & Girls Club
68523683,Not_Meeting,,english,f,
94189331,Partially_Meeting,,english,f,
64280798,,spanish,english,f,
44058743,Partially_Meeting,english,english,f,
72440051,,english,english,f,
76645212,,english,english,f,
5878555,,english,english,t,Cedardale
395114997,,english,spanish,f,
79714770,,,english,f,
99901767,Meeting,english,english,f,
15202236,Not_Meeting,english,english,f,
54575815,Meeting,english,english,f,
49092547,Meeting,english,english,f,
157857691,,spanish,spanish,f,YWCA
55334115,Not_Meeting,,spanish,f,
50461710,Not_Meeting,english,english,f,
67703256,,,spanish,f,
50629418,Not_Meeting,english,english,f,
401388,Exceeding,english,english,f,
44712885,,english,spanish,f,
53361383,,spanish,english,f,
90019164,Meeting,,english,t,Discovery
12719039,,english,english,f,
33747571,Meeting,english,english,f,
58111615,Not_Meeting,english,english,f,
223337496,,english,english,f,Discovery
51519266,Not_Meeting,english,english,f,
47789847,Exceeding,english,english,f,
84088326,Not_Meeting,spanish,english,f,
18407760,Not_Meeting,english,english,f,
445461944,,english,english,f,Youth Empowerment
78953661,Meeting,english,english,f,
199349574,,spanish,english,t,Boys & Girls Club
92664109,Meeting,english,spanish,f,
250153394,,english,english,t,
95009938,,english,english,f,
36896482,Meeting,english,english,f,
4427346,Partially_Meeting,english,spanish,f,
76251924,Not_Meeting,spanish,english,f,
33749402,,english,english,f,
593635157,,english,english,t,
33457992,Partially_Meeting,spanish,english,f,
6006401,Partially_Meeting,english,english,t,YMCA
869394531,,english,spanish,f,
12483165,Exceeding,spanish,english,f,
364034,Partially_Meeting,spanish,english,f,
2132138,,english,english,f,
94718374,Partially_Meeting,english,spanish,f,
37944734,Not_Meeting,spanish,english,f,
70699118,Not_Meeting,english,english,f,
94519558,Exceeding,english,english,f,
701559343,,english,english,t,
74943825,Partially_Meeting,spanish,english,f,
83033810,,english,english,f,
769839167,,english,spanish,f,
93554174,Not_Meeting,spanish,english,f,
71099984,,english,english,f,
51096212,Partially_Meeting,,english,f,
9787929,Not_Meeting,english,english,f,
339796055,,english,spanish,f,
302224271,,english,english,f,
668413018,,english,english,f,Cedardale
38443488,Not_Meeting,english,english,f,
534495310,,english,english,t,Boys & Girls Club
33603429,,english,english,f,
73963586,Partially_Meeting,,english,f,
55120917,,english,english,f,
63343887,,english,english,f,
57104320,Exceeding,english,english,f,
50744010,,english,english,t,
370872486,,english,english,f,YMCA
94889115,,english,english,f,
395230123,,english,english,f,
26575041,Not_Meeting,english,english,t,Little Sprouts
492844904,Exceeding,english,english,f,
82207160,Not_Meeting,,english,f,
658726485,,english,english,t,
58171373,,english,spanish,f,
95671187,Exceeding,english,english,f,
21654395,,english,english,f,
